Start Date,End Date,Response Type,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Distribution Channel,User Language,Subject Number:,"Overall, my mood is: - -10 represents ""very unpleasant"", and 10 represents ""very pleasant""",Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Which would you rather have?,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,k value,ED50,Amount,Currency,Commodity
11/7/2017 14:04,11/7/2017 14:05,IP Address,100,70,TRUE,11/7/2017 14:05,R_1fZADyomMhrzF3e,anonymous,EN,253,6,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in  3 weeks,5.669,6.493,7.993,2,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,2.821,2.821,4.792,1,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,4.713,4.713,6.861,1,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 2 months,1.87,2.975,4.282,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,2.092,2.58,4.607,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013411573,74.56246777,1000,$,
11/7/2017 14:07,11/7/2017 14:08,IP Address,100,74,TRUE,11/7/2017 14:08,R_3O1dxfNjAhZX6Q5,anonymous,EN,254,8,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in  3 weeks,3.711,3.711,4.858,1,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,4.816,4.816,5.987,1,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,9.168,9.168,10.283,1,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 2 months,2.489,2.489,3.252,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 3 months,3.675,3.675,4.478,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009483414,105.4472532,1000,$,
11/7/2017 14:17,11/7/2017 14:18,IP Address,100,68,TRUE,11/7/2017 14:18,R_2cuflZhRpbqdtnR,anonymous,EN,255,-6,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in  3 weeks,3.2,3.2,4.344,1,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,6.282,6.282,7.12,1,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 4 months,4.93,4.93,5.735,1,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,5.301,5.301,6.13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 6 months,3.505,3.505,4.19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004741707,210.8945063,1000,$,
11/7/2017 16:03,11/7/2017 16:04,IP Address,100,40,TRUE,11/7/2017 16:04,R_2zju3WFgw3Bf8Bk,anonymous,EN,257,10,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in  3 weeks,4.347,4.347,5.047,1,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 2 years,3.231,3.231,4.074,1,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,2.67,2.67,3.393,1,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 4 years,2.184,2.545,3.203,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 5 years,2.4,2.4,3.178,1,,,,,,,,,,,,,,,,,,,,,4.33E-04,2310.043831,1000,$,
11/7/2017 16:03,11/7/2017 16:04,IP Address,100,72,TRUE,11/7/2017 16:04,R_22DOh7rzyGxJWz1,anonymous,EN,256,8,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in  3 weeks,3.526,3.526,4.473,1,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,5.085,6.045,7.136,2,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,8.47,8.47,9.281,1,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 2 months,2.663,2.663,3.329,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,3.245,3.997,4.664,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013411573,74.56246777,1000,$,
11/7/2017 16:04,11/7/2017 16:05,IP Address,100,104,TRUE,11/7/2017 16:05,R_SIwcpnzaBrdAmL7,anonymous,EN,258,9,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in  3 weeks,4.911,4.911,6.333,1,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 2 years,17.336,17.336,18.679,1,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,4.007,4.007,5.134,1,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,7.217,7.217,8.503,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,6.774,6.774,7.723,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001117723,894.6761286,1000,$,
11/8/2017 10:06,11/8/2017 10:07,IP Address,100,70,TRUE,11/8/2017 10:07,R_2TTqgD7nVJ2n0vA,anonymous,EN,259,5,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,19.88,19.88,20.538,1,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 1 day,2.065,2.065,3.3,1,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 4 days,1.936,1.936,3.155,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 1.5 weeks,7.229,11.581,12.176,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,1.443,1.724,3.19,2,,,,,,,,,,,,,,,,0.08247861,12.12435565,1000,$,
11/8/2017 10:06,11/8/2017 10:07,IP Address,100,57,TRUE,11/8/2017 10:07,R_Qb3Anyv31cpkKe5,anonymous,EN,260,7,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,3.865,3.865,4.949,1,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 1 day,6.651,6.651,7.518,1,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 4 days,4.218,4.218,5.26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,6.767,7.198,8.083,2,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,1.884,1.884,3.327,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.188982237,5.291502622,1000,$,
11/8/2017 12:06,11/8/2017 12:08,IP Address,100,76,TRUE,11/8/2017 12:08,R_1OZGb0ZjN0CDbq8,anonymous,EN,262,5,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in  3 weeks,12.282,12.282,13.213,1,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,2.749,2.749,3.736,1,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,4.776,4.776,6.139,1,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 2 months,8.104,8.104,9.011,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,3.203,3.203,4.071,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013411573,74.56246777,1000,$,
11/8/2017 12:07,11/8/2017 12:09,IP Address,100,118,TRUE,11/8/2017 12:09,R_ebWB1v8Sz152dpL,anonymous,EN,261,10,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in  3 weeks,3.673,3.673,6.084,1,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 2 years,3.578,3.578,7.453,1,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,5.809,5.809,9.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,11.658,11.658,15.869,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 3 years,5.485,5.485,6.144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.90E-04,1265.263115,1000,$,
11/8/2017 12:21,11/8/2017 12:22,IP Address,100,86,TRUE,11/8/2017 12:22,R_1DpPZoFGIr4cB2a,anonymous,EN,263,8,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in  3 weeks,5.058,5.058,5.859,1,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 2 years,5.048,8.728,9.567,2,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,1.811,2.211,3.016,2,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 4 years,7.804,7.804,8.585,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 5 years,3.535,3.927,4.838,2,,,,,,,,,,,,,,,,,,,,,4.33E-04,2310.043831,1000,$,
11/8/2017 14:02,11/8/2017 14:03,IP Address,100,72,TRUE,11/8/2017 14:03,R_3MznXwBiJTA3Fcq,anonymous,EN,266,8,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in  3 weeks,4.64,4.64,6.253,1,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,6.064,6.064,8.487,1,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,2.914,9.204,9.931,3,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 2 months,1.952,2.312,3.447,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,2.449,2.449,3.36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013411573,74.56246777,1000,$,
11/8/2017 14:02,11/8/2017 14:04,IP Address,100,81,TRUE,11/8/2017 14:04,R_1HdkMcbfde1GwRw,anonymous,EN,265,4,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,10.721,10.721,14.484,1,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 1 day,6.239,6.239,7.195,1,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 4 days,4.171,4.171,5.303,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 1.5 weeks,3.012,3.012,3.736,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 2 weeks,5.348,5.348,6.264,1,,,,,,,,,,,,,,,,0.058321184,17.1464282,1000,$,
11/8/2017 14:03,11/8/2017 14:04,IP Address,100,103,TRUE,11/8/2017 14:04,R_rlGqv5fXIM9GKZj,anonymous,EN,264,8,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in  3 weeks,8.274,8.274,10.957,1,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,4.52,4.52,5.371,1,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,26.879,26.879,27.689,1,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 2 months,5.869,5.869,7.431,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,2.676,3.268,4.031,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013411573,74.56246777,1000,$,
11/8/2017 16:04,11/8/2017 16:05,IP Address,100,77,TRUE,11/8/2017 16:05,R_1mOQ5t6tUnfwoSG,anonymous,EN,267,7,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in  3 weeks,4.216,4.216,5.059,1,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,4.926,4.926,5.969,1,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 4 months,2.505,2.505,3.731,1,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 8 months,4.696,4.696,5.644,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,1.66,2.724,3.407,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003353031,298.2376234,1000,$,
11/8/2017 16:05,11/8/2017 16:07,IP Address,100,93,TRUE,11/8/2017 16:07,R_25RUsttIGdT0Wsl,anonymous,EN,268,6,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in  3 weeks,10.85,10.85,11.758,1,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,3.472,3.472,4.315,1,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,2.865,2.865,3.708,1,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 2 months,3.026,3.026,4.356,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,3.54,3.54,5.088,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013411573,74.56246777,1000,$,
11/8/2017 16:07,11/8/2017 16:08,IP Address,100,84,TRUE,11/8/2017 16:08,R_2q9Neb7DUTKR7I6,anonymous,EN,269,6,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in  3 weeks,3.496,3.496,5.597,1,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,4.515,4.515,5.408,1,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 4 months,3.811,3.811,4.768,1,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 8 months,9.173,9.173,9.874,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 1 year,3.896,5.736,6.398,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001935953,516.5415037,1000,$,
11/8/2017 18:04,11/8/2017 18:05,IP Address,100,69,TRUE,11/8/2017 18:05,R_3k3vNNzyjOj0UIp,anonymous,EN,270,6,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in  3 weeks,8.05,8.05,9.102,1,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 2 years,4.907,4.907,5.806,1,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,3.02,3.02,3.775,1,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,2.723,2.723,3.917,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 3 years,2.234,2.234,3.213,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.90E-04,1265.263115,1000,$,
11/8/2017 18:04,11/8/2017 18:05,IP Address,100,77,TRUE,11/8/2017 18:05,R_12KmvZYNWWzpjUq,anonymous,EN,271,7,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in  3 weeks,15.156,16.095,16.786,3,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 2 years,6.869,6.869,7.696,1,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,4.325,4.325,4.921,1,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,6.245,6.533,7.52,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,3.522,4.146,4.885,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001117723,894.6761286,1000,$,
11/8/2017 18:05,11/8/2017 18:06,IP Address,100,72,TRUE,11/8/2017 18:06,R_SJchvvgtdhZGImJ,anonymous,EN,272,8,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in  3 weeks,3.49,3.49,4.921,1,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,4.304,4.304,5.021,1,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 4 months,3.253,3.253,5.235,1,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 8 months,4.738,4.738,5.584,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,4.625,5.537,5.902,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003353031,298.2376234,1000,$,
11/9/2017 8:11,11/9/2017 8:13,IP Address,100,82,TRUE,11/9/2017 8:13,R_CmpHiZIQMYr6JeV,anonymous,EN,275,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,22.91,22.91,23.748,1,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 1 day,2.93,2.93,5.135,1,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,3.507,3.507,4.185,1,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 2 days,3.95,3.95,5.891,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,3.148,3.148,3.865,1,,,,,,,,,,,0.40824829,2.449489743,1000,$,
11/9/2017 8:12,11/9/2017 8:14,IP Address,100,69,TRUE,11/9/2017 8:14,R_1mxXIgNVbSatXGF,anonymous,EN,274,2,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in  3 weeks,5.028,5.028,5.894,1,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 2 years,2.953,2.953,3.843,1,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 8 years,2.266,2.266,3.501,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,4.819,4.819,5.518,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,4.004,4.507,5.215,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.79E-04,3578.704514,1000,$,
11/9/2017 8:13,11/9/2017 8:14,IP Address,100,73,TRUE,11/9/2017 8:14,R_27mzUux6KrA7GOh,anonymous,EN,273,4,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in  3 weeks,6.125,6.125,11.048,1,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,3.739,3.739,5.302,1,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,3.95,3.95,5.161,1,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,2.457,2.457,3.669,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,2.775,2.775,3.611,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039551962,25.283196,1000,$,
11/9/2017 13:34,11/9/2017 13:35,IP Address,100,72,TRUE,11/9/2017 13:35,R_SJoAu5FBoNlHwTD,anonymous,EN,276,6,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in  3 weeks,4.029,5.605,6.329,2,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,2.681,2.681,3.819,1,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 4 months,2.572,2.572,5.003,1,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,1.478,1.478,3.41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,5.01,5.01,5.717,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006705787,149.1249355,1000,$,
11/9/2017 13:34,11/9/2017 13:36,IP Address,100,78,TRUE,11/9/2017 13:36,R_2yaC4KH4aQItTE4,anonymous,EN,277,6,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in  3 weeks,9.23,9.23,10.106,1,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 2 years,8.83,8.83,10.194,1,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,3.549,3.549,4.679,1,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}$e{ e://Field/Amount / 2 } ${e://Field/Commodity} now,2.29,2.29,3.165,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${e://Field/Currency}${e://Field/Amount} ${e://Field/Commodity} in 3 years,6.112,6.112,7.01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.90E-04,1265.263115,1000,$,
